Code,Event Name,Title,Composer,Arranger,Publisher [Collection],Grade,Specification
341-1-13721,Horn Quartet,Fripperies Volume 1,Shaw,,The Hornist's Nest,1,(play # 4)
341-1-13722,Horn Quartet,Fripperies Volume 2,Shaw,,The Hornist's Nest,1,(play # 5 or 8)
341-1-13723,Horn Quartet,Folk Song Suite,Stout,Leuba,Southern Music Company,1,
341-1-13724,Horn Quartet,Magnificat,Taverner,Ramm,Medici Music Press,1,
341-1-34310,Horn Quartet,Carmen Suite,Bizet,Turner,Phoenix Music Publications,1,
341-1-13726,Horn Quartet,Six Pieces,Tcherepnin,,Qunito Maganini,1,(play # 3 or 4)
341-1-13728,Horn Quartet,Siegfried's Funeral March,Wagner,Wilcox,Southern Music Company,1,
341-1-34309,Horn Quartet,Fuga,Bach,,Archives of the Clarinet Institute of LA,1,
341-2-13745,Horn Quartet,Winter Sunset,Cofield,,"Rubank, Inc. [Quartet Repertoire for Horn]",2,
341-2-13783,Horn Quartet,Summer Song,Mendelssohn,,"Rubank, Inc. [Quartet Repertoire for Horn]",2,
341-2-13787,Horn Quartet,Canon,Mozart,,"Rubank, Inc. [Quartet Repertoire for Horn]",2,
341-2-13791,Horn Quartet,Modal Chorale,Ostransky,,"Rubank, Inc. [Quartet Repertoire for Horn]",2,
341-2-13810,Horn Quartet,A Legend,Tchaikovsky,,"Rubank, Inc. [Quartet Repertoire for Horn]",2,
341-2-13733,Horn Quartet,Fugue (from The Spirit Helpeth),Bach,Dishinger,Medici Music Press,2,
341-2-13735,Horn Quartet,Kyrie (from Mass in G Major),Bach,Dishinger,Medici Music Press,2,
341-2-13738,Horn Quartet,Gavotte (from Symphony No. 4),Boyce,Vedeski,Medici Music Press,2,
341-2-13739,Horn Quartet,Rowland,Byrd,Dishinger,Medici Music Press,2,
341-2-13744,Horn Quartet,Trumpet Voluntary,Clarke,Dishinger,Medici Music Press,2,
341-2-13746,Horn Quartet,Andante and Fanfare,Davis,,Southern Music Company,2,(play one)
341-2-13747,Horn Quartet,English Madrigal Suite,Anon. or Trad.,Dishinger,Medici Music Press,2,(play one mvt)
341-2-13750,Horn Quartet,Ricercar,Gabrieli,Ramm,Medici Music Press,2,
341-2-13751,Horn Quartet,Three Moods,Giovannini,,Southern Music Company,2,(play one)
341-2-13752,Horn Quartet,Adagio Pathetique,Godard,Holmes,C.L. Barnhouse Company,2,
341-2-13753,Horn Quartet,Nocturne No. 8,Guentzel,,C.L. Barnhouse Company,2,
341-2-13755,Horn Quartet,Largo,Handel,D'Arese,"Carl Fischer, Inc.",2,
341-2-13754,Horn Quartet,Allegro (from Concerto Grosso Op. 3 No. 4),Handel,Dishinger,Medici Music Press,2,
341-2-13806,Horn Quartet,Hunting Scene (from The Moldau),Smetana,Holmes,"Rubank, Inc. [Horn Symphony]",2,
341-2-13818,Horn Quartet,Choral (from Die Meistersinger),Wagner,Holmes,"Rubank, Inc. [Horn Symphony]",2,
341-2-13758,Horn Quartet,Mood Pensive,Johnson,,"Rubank, Inc. [Quartet Repertoire for Horn]",2,
341-2-13759,Horn Quartet,The Game,Kabalevsky,Lester,"JTL Publications, G. Scott Music Publishing Co.",2,
341-2-13760,Horn Quartet,View Halloo,Koepke,,"Rubank, Inc.",2,
341-2-13770,Horn Quartet,Gavotte in Rondeau,Lully,Post,Medici Music Press,2,
341-2-13771,Horn Quartet,Madrigal,Marenzio,Dishinger,Medici Music Press,2,
341-2-13773,Horn Quartet,Canzona (from Canzoni a 4 Voci),Maschera,Dishinger,Medici Music Press,2,
341-2-13774,Horn Quartet,Marche (from Petite Suite Op. 15),McKay,,"Carl Fischer, Inc.",2,
341-2-13775,Horn Quartet,Moderato e Cantabile (from Divertimento Op. 16),McKay,,"Carl Fischer, Inc.",2,
341-2-13776,Horn Quartet,"Nautical Scene, Ballad and Capriccio",McKay,,C.L. Barnhouse Company,2,(play two mvts)
341-2-13781,Horn Quartet,Four Quartets,Mendelssohn,Reynolds,Southern Music Company,2,(play one mvt)
341-2-13784,Horn Quartet,Contrasts,Morley,Schaeffer,Pro-Art Publications,2,
341-2-13790,Horn Quartet,Baroque Suite,Ostrander,,"Edition Musicus-New York, Inc.",2,(play one mvt)
341-2-13792,Horn Quartet,Te Deum Laudamus,Purcell,Dishinger,Medici Music Press,2,
341-2-13794,Horn Quartet,"Rigaudon (from Pieces De Clauencin, 1724)",Rameau,Dishinger,Medici Music Press,2,
341-2-13795,Horn Quartet,Lento,Scarmolin,,"Carl Fischer, Inc.",2,
341-2-13801,Horn Quartet,Six Quartets,Schubert,Reynolds,Southern Music Company,2,(play two)
341-2-13803,Horn Quartet,Schumannesque,Schumann,Lester,"JTL Publications, G. Scott Music Publishing Co.",2,
341-2-13804,Horn Quartet,Six Quartets,Schumann,Reynolds,Southern Music Company,2,(play one)
341-2-13807,Horn Quartet,Ricercar,Snyder,,Robert King,2,
341-2-13809,Horn Quartet,Scarborough Fair Revisited,Teuber,,The Hornist's Nest,2,
341-2-13811,Horn Quartet,Three Motets,Victoria,Price,The Hornist's Nest,2,
341-2-13817,Horn Quartet,Hunting Chorus (Der Freischutz),von Weber,,"Belwin, Inc",2,
341-3-13828,Horn Quartet,Menuet in G (from Anna Magdelena Bach Notebook),Bach,Dishinger,Medici Music Press,3,
341-3-13829,Horn Quartet,Musette,Bach,Dishinger,Medici Music Press,3,
341-3-13832,Horn Quartet,Vesper Moods,Harris,,Ludwig Music Publishing Company,3,
341-3-13823,Horn Quartet,Autumn,Anon. or Trad.,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13824,Horn Quartet,Oak and the Ash,Anon. or Trad.,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13825,Horn Quartet,Sunset in the City,Anon. or Trad.,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13826,Horn Quartet,Victor of Bray,Anon. or Trad.,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13827,Horn Quartet,Choral,Bach,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13830,Horn Quartet,O Light of Life,Bortniansky,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13831,Horn Quartet,Symphony No. 1,Brahms,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13839,Horn Quartet,Reverie du Soir,Saint-Saens,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13840,Horn Quartet,Entra'Acte,Schubert,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13841,Horn Quartet,Album Leaf,Schumann,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13842,Horn Quartet,Pilgrims' Chorus,Wagner,Holmes,"Rubank, Inc. [Horn Symphony]",3,
341-3-13833,Horn Quartet,Chanson,Janequin,Dishinger,Medici Music Press,3,
341-3-13834,Horn Quartet,Three Short Pieces,Lively,,Southern Music Company,3,(play two)
341-3-13835,Horn Quartet,Three Choruses,Mendelssohn,Voxman/Block,Southern Music Company,3,(play one)
341-3-13836,Horn Quartet,"La, La Master Peter",Clemens non Papa,Dishinger,Medici Music Press,3,
341-3-13837,Horn Quartet,Gavotte and Hornpipe,Purcell,Dishinger,Medici Music Press,3,
341-3-13838,Horn Quartet,Gavotte (from Harpsichord Suite No. 5),Purcell,Vedeski,Medici Music Press,3,
341-3-13843,Horn Quartet,Suite for a Quartet of Young Horns,Winter,,The Hornist's Nest,3,(play one mvt)
341-1-13698,Horn Quartet,Four Pieces for Four Horns,Bach,Rosenthal,"Western International Music, Inc.",1,(play one mvt)
341-2-13777,Horn Quartet,Abschied vom Walde,Mendelssohn,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13780,Horn Quartet,Er ist bestimmt in Gottes Rath,Mendelssohn,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13816,Horn Quartet,Zu einem kuhlen Grunde,Volkslied,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13814,Horn Quartet,Die Lorelei,Volkslied,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13815,Horn Quartet,"Muss ich denn, muss ich denn, u.s.w.",Volkslied,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13812,Horn Quartet,"Ach, wie war's moglich dann",Volkslied,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13741,Horn Quartet,Ein feste Burg,Choral,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13743,Horn Quartet,Nun danket alle Gott,Choral,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13736,Horn Quartet,Die Ehre Gottes aus der Natur,Beethoven,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13819,Horn Quartet,Pilgerchor I aus Tannhauser,Wagner,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13756,Horn Quartet,Abendstandchen,Hartel,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13764,Horn Quartet,Die Kapelle,Kreutzer,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13732,Horn Quartet,Wenn die Schwalben heimwarts ziehn,Abt,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13731,Horn Quartet,Waldeszauber,Abt,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13772,Horn Quartet,Standchen (Warum bist du so fine),Marschner,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13749,Horn Quartet,Integer vitae,Flemming,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13785,Horn Quartet,Abendruhe,Mozart,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13766,Horn Quartet,Standchen,Lorenz,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13761,Horn Quartet,Verlassen,Koschat,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 2]",2,
341-2-13740,Horn Quartet,Ach bleib' mit deiner Guardian,Choral,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13742,Horn Quartet,Lobe den Herrn,Choral,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13820,Horn Quartet,"Gebet von der Oper, Der Freischutz",Weber,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13821,Horn Quartet,"Jagerchor von der Oper, Der Freischutz",Weber,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13763,Horn Quartet,Das ist der Tag des Herrn,Kreutzer,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13762,Horn Quartet,"Chor aus dem Oper, Der Nachtlager in Grenada",Kreutzer,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13779,Horn Quartet,Der Jaeger Abschied vom Walde,Mendelssohn,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13757,Horn Quartet,Das einsame Roslein,Hermes,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13765,Horn Quartet,Uber allen Wipfeln ist Ruh,Kuhlau,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13782,Horn Quartet,Lieblingsplatzchen,Mendelssohn,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13805,Horn Quartet,Abschied,Silcher,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13789,Horn Quartet,Das Veilchen,Mozart,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13786,Horn Quartet,Ave verum,Mozart,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13802,Horn Quartet,Wanderers Nachtlied,Schubert,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13778,Horn Quartet,Der frohe Wandersmann,Mendelssohn,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13813,Horn Quartet,Aennchen von Tharau,Volkslied,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13799,Horn Quartet,Der Wanderer,Schubert,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 1]",2,
341-2-13788,Horn Quartet,Chor aus der Zauberflote,Mozart,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13748,Horn Quartet,Abschied vom Walde,Esser,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13800,Horn Quartet,Litanei (Aller seelen),Schubert,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13730,Horn Quartet,Abendlied,Abt,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13797,Horn Quartet,Im Volkston,Schmidt,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13793,Horn Quartet,Aus der Jugendzeit,Radecke,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13822,Horn Quartet,Lutzows wilde Jagd,Weber,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13796,Horn Quartet,Serenade,Schaeffer,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13798,Horn Quartet,Der Lindenbaum,Schubert,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13768,Horn Quartet,Chor aus Zar und Zimmermann,Lortzing,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13767,Horn Quartet,Aria aus Zar und Zimmermann,Lortzing,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13808,Horn Quartet,Kinderlied,Taubert,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13769,Horn Quartet,Lied aus der Waffenschmied,Lorzing,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13734,Horn Quartet,Kein Halmlein wachst auf Erden,Bach,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-13737,Horn Quartet,Ich liebe dich,Beethoven,Rosenthal,"Western International Music, Inc. [German Horn Charteus Vol. 3]",2,
341-2-29630,Horn Quartet,Kum ba Ya Variations,Hall,,Great Works Publishing,2,(play all)
341-2-29926,Horn Quartet,Galliard Battaglia,Scheidt,Doughty,BVD,2,
341-1-34315,Horn Quartet,Molly on the Shore,Grainger,Schlecta,Select-a-Press,1,
341-1-34316,Horn Quartet,On a Hymnsong of Philip Bliss,Holsinger,Anderson,TRN Music Publisher,1,
341-1-34317,Horn Quartet,Oblivion,Piazzolla,Verhaert,Golden River Music,1,
341-1-34318,Horn Quartet,Greyfriars Bobby,Turner,,Phoenix Music Publications,1,
341-1-34319,Horn Quartet,Quartet No. 2 'Americana',Turner,,Phoenix Music Publications,1,
341-1-34320,Horn Quartet,Variations on a Luxemburgish Theme,Turner,,Phoenix Music Publications,1,
341-1-34321,Horn Quartet,Besame Mucho,Velazquez,Pantaleon/Soto,Kobl Music for Brass,1,
341-1-34322,Horn Quartet,Quartet for Horns,Wagner,Pottag,"Belwin, Inc",1,
341-3-35663,Horn Quartet,Classical FlexQuartets,various,Balent,"Kendor Music, Inc.",3,(play two quartets)
341-2-35664,Horn Quartet,Adagio and Hunter's Chorus,von Weber,Johnson,JPM Music Publications,2,
341-2-35665,Horn Quartet,Motet and Dance - A Bruckner Set,Bruckner,Poor,Eighth Note Publications,2,
341-2-35666,Horn Quartet,"Hunting Songs, Op. 137",Schumann,Gregory,JW Pepper,2,(play two mvts)
341-2-35667,Horn Quartet,Musette in D,Bach,Friedrich,KFS Publishing,2,
341-2-35668,Horn Quartet,O Magnum Mysterium,Victoria,Friedrich,KFS Publishing,2,
341-1-38604,Horn Quartet,Christus Factus Est,Bruckner,Friedrich,Sheet Music Plus Press,1,
341-1-38605,Horn Quartet,Baroque Wedding,various,Friedrich,Sheet Music Plus Press,1,(play Denmark OR Fanfare)
341-1-38606,Horn Quartet,Three Minuets,Bach,Friedrich,Sheet Music Plus Press,1,(play Menuet in D and one other)
341-2-38607,Horn Quartet,O Haupt Boll Blut Und Wunden,Bach,Friedrich,Sheet Music Plus Press,2,
341-2-38608,Horn Quartet,Baroque Wedding,various,Friedrich,Sheet Music Plus Press,2,(play St Anthony Chorale)
341-2-38609,Horn Quartet,Three Minuets,Bach,Friedrich,Sheet Music Plus Press,2,(play Menuet in g OR Menuet in F)
